date,airline,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,flight_duration,distance,delay_category,day_of_week,month,hour
2024-07-01 04:00:00,QF,HKG,CDG,1849,1874,2009,2024,25,15,1.6,1267,Moderate Delay,Monday,7,4
2024-07-01 05:00:00,LH,HKG,NRT,2257,2237,2717,2693,-20,-24,4.6,3663,Early/On-time,Monday,7,5
2024-07-01 06:00:00,UA,NRT,DXB,2256,2264,2556,2564,8,8,3.0,2409,Minor Delay,Monday,7,6
2024-07-01 07:00:00,LH,SYD,FRA,711,732,941,948,21,7,2.3,1828,Moderate Delay,Monday,7,7
2024-07-01 08:00:00,AA,FRA,JFK,1656,1649,1826,1815,-7,-11,1.7,1358,Early/On-time,Monday,7,8
2024-07-01 09:00:00,QF,HKG,NRT,2056,2036,2116,2096,-20,-20,0.6,505,Early/On-time,Monday,7,9
2024-07-01 10:00:00,EK,LHR,CDG,632,650,712,741,18,29,0.8,632,Moderate Delay,Monday,7,10
2024-07-01 11:00:00,KA,CDG,FRA,22,98,192,265,76,73,1.7,1377,Major Delay,Monday,7,11
2024-07-01 12:00:00,DL,SIN,LAX,711,710,871,858,-1,-13,1.6,1301,Early/On-time,Monday,7,12
2024-07-01 13:00:00,CX,CDG,HKG,1810,1867,1930,1985,57,55,1.2,1000,Moderate Delay,Monday,7,13
2024-07-01 14:00:00,LH,FRA,JFK,1912,1900,2212,2195,-12,-17,3.0,2377,Early/On-time,Monday,7,14
2024-07-01 15:00:00,KA,LAX,SYD,1934,1950,2244,2265,16,21,3.1,2514,Moderate Delay,Monday,7,15
2024-07-01 16:00:00,UA,JFK,NRT,926,959,1116,1146,33,30,1.9,1541,Moderate Delay,Monday,7,16
2024-07-01 17:00:00,LH,LHR,HKG,1124,1133,1614,1596,9,-18,4.9,3935,Minor Delay,Monday,7,17
2024-07-01 18:00:00,EK,JFK,HKG,2339,2340,2399,2436,1,37,0.6,500,Minor Delay,Monday,7,18
2024-07-01 19:00:00,QF,HKG,LHR,2,33,262,294,31,32,2.6,2058,Moderate Delay,Monday,7,19
2024-07-01 20:00:00,QF,LAX,LHR,2348,2414,2568,2634,66,66,2.2,1781,Major Delay,Monday,7,20
2024-07-01 21:00:00,LH,DXB,SYD,2024,2043,2204,2208,19,4,1.8,1449,Moderate Delay,Monday,7,21
2024-07-01 22:00:00,UA,HKG,SYD,344,339,504,485,-5,-19,1.6,1302,Early/On-time,Monday,7,22
2024-07-01 23:00:00,QF,JFK,CDG,309,313,559,563,4,4,2.5,1993,Minor Delay,Monday,7,23
2024-07-02 00:00:00,QF,HKG,SYD,816,901,1036,1124,85,88,2.2,1774,Major Delay,Tuesday,7,0
2024-07-02 01:00:00,EK,SIN,HKG,1402,1416,1602,1623,14,21,2.0,1608,Minor Delay,Tuesday,7,1
2024-07-02 02:00:00,CX,NRT,CDG,2344,2337,2434,2429,-7,-5,0.9,701,Early/On-time,Tuesday,7,2
2024-07-02 03:00:00,UA,SIN,FRA,1421,1401,1481,1450,-20,-31,0.6,500,Early/On-time,Tuesday,7,3
2024-07-02 04:00:00,UA,LAX,DXB,637,617,847,802,-20,-45,2.1,1711,Early/On-time,Tuesday,7,4
2024-07-02 05:00:00,BA,DXB,DXB,1113,1133,1313,1332,20,19,2.0,1597,Moderate Delay,Tuesday,7,5
2024-07-02 06:00:00,BA,SIN,DXB,226,255,456,480,29,24,2.3,1802,Moderate Delay,Tuesday,7,6
2024-07-02 07:00:00,QF,SYD,JFK,1941,1940,2181,2168,-1,-13,2.4,1891,Early/On-time,Tuesday,7,7
2024-07-02 08:00:00,DL,DXB,JFK,819,828,999,1016,9,17,1.8,1477,Minor Delay,Tuesday,7,8
2024-07-02 09:00:00,BA,JFK,SYD,1347,1327,1567,1532,-20,-35,2.2,1787,Early/On-time,Tuesday,7,9
2024-07-02 10:00:00,QF,SIN,DXB,1217,1230,1357,1376,13,19,1.4,1146,Minor Delay,Tuesday,7,10
2024-07-02 11:00:00,SQ,NRT,LAX,2312,2336,2752,2762,24,10,4.4,3523,Moderate Delay,Tuesday,7,11
2024-07-02 12:00:00,AA,DXB,LHR,1141,1135,1291,1286,-6,-5,1.5,1200,Early/On-time,Tuesday,7,12
2024-07-02 13:00:00,AA,HKG,LAX,5,65,205,274,60,69,2.0,1629,Moderate Delay,Tuesday,7,13
2024-07-02 14:00:00,UA,NRT,DXB,1809,1794,1969,1951,-15,-18,1.6,1276,Early/On-time,Tuesday,7,14
2024-07-02 15:00:00,DL,HKG,DXB,1536,1554,1696,1730,18,34,1.6,1259,Moderate Delay,Tuesday,7,15
2024-07-02 16:00:00,EK,SIN,LHR,1128,1163,1378,1432,35,54,2.5,2024,Moderate Delay,Tuesday,7,16
2024-07-02 17:00:00,CX,LHR,DXB,905,912,1145,1154,7,9,2.4,1897,Minor Delay,Tuesday,7,17
2024-07-02 18:00:00,BA,LHR,NRT,138,142,328,337,4,9,1.9,1540,Minor Delay,Tuesday,7,18
2024-07-02 19:00:00,SQ,JFK,HKG,1710,1690,1920,1910,-20,-10,2.1,1716,Early/On-time,Tuesday,7,19
2024-07-02 20:00:00,QF,NRT,CDG,1247,1297,1407,1462,50,55,1.6,1280,Moderate Delay,Tuesday,7,20
2024-07-02 21:00:00,DL,HKG,LHR,2324,2328,2624,2632,4,8,3.0,2401,Minor Delay,Tuesday,7,21
2024-07-02 22:00:00,UA,FRA,DXB,543,569,1053,1074,26,21,5.1,4055,Moderate Delay,Tuesday,7,22
2024-07-02 23:00:00,BA,NRT,JFK,1143,1173,1283,1297,30,14,1.4,1125,Moderate Delay,Tuesday,7,23
2024-07-03 00:00:00,DL,SYD,JFK,2129,2121,2429,2408,-8,-21,3.0,2393,Early/On-time,Wednesday,7,0
2024-07-03 01:00:00,BA,JFK,HKG,354,358,614,641,4,27,2.6,2044,Minor Delay,Wednesday,7,1
2024-07-03 02:00:00,CX,CDG,JFK,19,69,349,402,50,53,3.3,2668,Moderate Delay,Wednesday,7,2
2024-07-03 03:00:00,CX,CDG,CDG,1057,1037,1397,1375,-20,-22,3.4,2696,Early/On-time,Wednesday,7,3
2024-07-03 04:00:00,EK,HKG,SIN,2236,2309,2516,2601,73,85,2.8,2205,Major Delay,Wednesday,7,4
2024-07-03 05:00:00,AA,LHR,SIN,715,703,955,936,-12,-19,2.4,1960,Early/On-time,Wednesday,7,5
2024-07-03 06:00:00,KA,DXB,SIN,130,110,330,315,-20,-15,2.0,1565,Early/On-time,Wednesday,7,6
2024-07-03 07:00:00,KA,SYD,HKG,128,141,278,291,13,13,1.5,1235,Minor Delay,Wednesday,7,7
2024-07-03 08:00:00,BA,CDG,HKG,1505,1581,1745,1825,76,80,2.4,1903,Major Delay,Wednesday,7,8
2024-07-03 09:00:00,EK,HKG,CDG,28,8,118,95,-20,-23,0.9,715,Early/On-time,Wednesday,7,9
2024-07-03 10:00:00,KA,HKG,LHR,331,336,511,507,5,-4,1.8,1406,Minor Delay,Wednesday,7,10
2024-07-03 11:00:00,UA,SIN,SYD,508,532,898,914,24,16,3.9,3106,Moderate Delay,Wednesday,7,11
2024-07-03 12:00:00,KA,LHR,SIN,2036,2047,2296,2300,11,4,2.6,2098,Minor Delay,Wednesday,7,12
2024-07-03 13:00:00,LH,NRT,JFK,1952,1973,2312,2333,21,21,3.6,2892,Moderate Delay,Wednesday,7,13
2024-07-03 14:00:00,QF,DXB,LAX,1322,1311,1752,1726,-11,-26,4.3,3469,Early/On-time,Wednesday,7,14
2024-07-03 15:00:00,EK,SIN,SYD,1915,1908,2145,2126,-7,-19,2.3,1822,Early/On-time,Wednesday,7,15
2024-07-03 16:00:00,UA,CDG,CDG,1417,1422,1697,1703,5,6,2.8,2207,Minor Delay,Wednesday,7,16
2024-07-03 17:00:00,DL,DXB,LHR,618,598,828,807,-20,-21,2.1,1698,Early/On-time,Wednesday,7,17
2024-07-03 18:00:00,UA,JFK,JFK,643,651,793,802,8,9,1.5,1187,Minor Delay,Wednesday,7,18
2024-07-03 19:00:00,AA,LHR,DXB,1701,1700,1831,1830,-1,-1,1.3,1047,Early/On-time,Wednesday,7,19
2024-07-03 20:00:00,DL,CDG,LHR,2257,2253,2617,2638,-4,21,3.6,2843,Early/On-time,Wednesday,7,20
2024-07-03 21:00:00,SQ,HKG,SIN,109,128,389,409,19,20,2.8,2208,Moderate Delay,Wednesday,7,21
2024-07-03 22:00:00,QF,CDG,SIN,1911,1891,2391,2368,-20,-23,4.8,3846,Early/On-time,Wednesday,7,22
2024-07-03 23:00:00,QF,FRA,DXB,1445,1448,1815,1819,3,4,3.7,2972,Minor Delay,Wednesday,7,23
2024-07-04 00:00:00,QF,LAX,CDG,17,96,177,266,79,89,1.6,1268,Major Delay,Thursday,7,0
2024-07-04 01:00:00,QF,LAX,FRA,2018,1998,2378,2358,-20,-20,3.6,2840,Early/On-time,Thursday,7,1
2024-07-04 02:00:00,BA,CDG,LHR,1637,1685,1847,1901,48,54,2.1,1694,Moderate Delay,Thursday,7,2
2024-07-04 03:00:00,QF,FRA,DXB,1936,1947,2336,2350,11,14,4.0,3216,Minor Delay,Thursday,7,3
2024-07-04 04:00:00,QF,CDG,CDG,1226,1218,1416,1406,-8,-10,1.9,1513,Early/On-time,Thursday,7,4
2024-07-04 05:00:00,QF,LAX,CDG,1147,1127,1267,1248,-20,-19,1.2,947,Early/On-time,Thursday,7,5
2024-07-04 06:00:00,EK,SIN,HKG,2313,2327,2463,2492,14,29,1.5,1204,Minor Delay,Thursday,7,6
2024-07-04 07:00:00,BA,JFK,LHR,2144,2197,2304,2359,53,55,1.6,1255,Moderate Delay,Thursday,7,7
2024-07-04 08:00:00,CX,LAX,JFK,1452,1451,1592,1582,-1,-10,1.4,1159,Early/On-time,Thursday,7,8
2024-07-04 09:00:00,UA,JFK,FRA,2333,2340,2513,2517,7,4,1.8,1427,Minor Delay,Thursday,7,9
2024-07-04 10:00:00,UA,HKG,NRT,401,441,761,780,40,19,3.6,2856,Moderate Delay,Thursday,7,10
2024-07-04 11:00:00,DL,JFK,LAX,643,663,1113,1134,20,21,4.7,3796,Moderate Delay,Thursday,7,11
2024-07-04 12:00:00,EK,SIN,LHR,732,712,812,805,-20,-7,0.8,669,Early/On-time,Thursday,7,12
2024-07-04 13:00:00,LH,FRA,SYD,2218,2230,2628,2627,12,-1,4.1,3263,Minor Delay,Thursday,7,13
2024-07-04 14:00:00,UA,JFK,CDG,1359,1414,1549,1605,55,56,1.9,1522,Moderate Delay,Thursday,7,14
2024-07-04 15:00:00,KA,DXB,HKG,359,367,649,666,8,17,2.9,2347,Minor Delay,Thursday,7,15
2024-07-04 16:00:00,LH,NRT,DXB,2026,2006,2086,2076,-20,-10,0.6,500,Early/On-time,Thursday,7,16
2024-07-04 17:00:00,QF,LAX,SIN,1347,1368,1667,1700,21,33,3.2,2524,Moderate Delay,Thursday,7,17
2024-07-04 18:00:00,QF,FRA,DXB,929,933,989,975,4,-14,0.6,500,Minor Delay,Thursday,7,18
2024-07-04 19:00:00,BA,SYD,DXB,2106,2086,2396,2381,-20,-15,2.9,2313,Early/On-time,Thursday,7,19
2024-07-04 20:00:00,LH,HKG,FRA,1526,1506,1806,1771,-20,-35,2.8,2257,Early/On-time,Thursday,7,20
2024-07-04 21:00:00,KA,NRT,LHR,1020,1059,1290,1320,39,30,2.7,2191,Moderate Delay,Thursday,7,21
2024-07-04 22:00:00,BA,DXB,DXB,2106,2095,2266,2263,-11,-3,1.6,1265,Early/On-time,Thursday,7,22
2024-07-04 23:00:00,DL,LHR,FRA,1347,1330,1667,1651,-17,-16,3.2,2549,Early/On-time,Thursday,7,23
2024-07-05 00:00:00,LH,SIN,NRT,1324,1332,1624,1639,8,15,3.0,2391,Minor Delay,Friday,7,0
2024-07-05 01:00:00,EK,CDG,JFK,137,128,357,339,-9,-18,2.2,1790,Early/On-time,Friday,7,1
2024-07-05 02:00:00,QF,NRT,NRT,2117,2130,2447,2474,13,27,3.3,2671,Minor Delay,Friday,7,2
2024-07-05 03:00:00,QF,FRA,LHR,1232,1235,1472,1481,3,9,2.4,1904,Minor Delay,Friday,7,3
2024-07-05 04:00:00,AA,FRA,SIN,232,212,552,540,-20,-12,3.2,2528,Early/On-time,Friday,7,4
2024-07-05 05:00:00,BA,FRA,NRT,1731,1726,1961,1946,-5,-15,2.3,1874,Early/On-time,Friday,7,5
2024-07-05 06:00:00,CX,HKG,FRA,2157,2180,2437,2471,23,34,2.8,2216,Moderate Delay,Friday,7,6
2024-07-05 07:00:00,CX,JFK,FRA,324,335,644,652,11,8,3.2,2574,Minor Delay,Friday,7,7
2024-07-05 08:00:00,BA,LAX,LAX,2013,2020,2213,2214,7,1,2.0,1602,Minor Delay,Friday,7,8
2024-07-05 09:00:00,EK,LHR,CDG,2037,2105,2137,2211,68,74,1.0,766,Major Delay,Friday,7,9
2024-07-05 10:00:00,SQ,CDG,SYD,1837,1868,2117,2153,31,36,2.8,2276,Moderate Delay,Friday,7,10
2024-07-05 11:00:00,BA,FRA,SYD,1503,1538,1903,1930,35,27,4.0,3189,Moderate Delay,Friday,7,11
2024-07-05 12:00:00,EK,CDG,LHR,343,348,633,658,5,25,2.9,2299,Minor Delay,Friday,7,12
2024-07-05 13:00:00,DL,SYD,CDG,1817,1833,2107,2141,16,34,2.9,2318,Moderate Delay,Friday,7,13
2024-07-05 14:00:00,QF,HKG,LAX,2209,2207,2449,2453,-2,4,2.4,1957,Early/On-time,Friday,7,14
2024-07-05 15:00:00,KA,FRA,HKG,1434,1467,1774,1811,33,37,3.4,2739,Moderate Delay,Friday,7,15
2024-07-05 16:00:00,SQ,SYD,DXB,34,40,264,273,6,9,2.3,1814,Minor Delay,Friday,7,16
2024-07-05 17:00:00,LH,LHR,NRT,1539,1555,1729,1730,16,1,1.9,1546,Moderate Delay,Friday,7,17
2024-07-05 18:00:00,SQ,LHR,CDG,1453,1467,1843,1858,14,15,3.9,3105,Minor Delay,Friday,7,18
2024-07-05 19:00:00,KA,LAX,DXB,1522,1531,1702,1711,9,9,1.8,1469,Minor Delay,Friday,7,19
2024-07-05 20:00:00,AA,DXB,HKG,2124,2222,2484,2577,98,93,3.6,2889,Major Delay,Friday,7,20
2024-07-05 21:00:00,QF,LAX,SIN,1900,1891,2290,2278,-9,-12,3.9,3105,Early/On-time,Friday,7,21
2024-07-05 22:00:00,CX,JFK,LAX,17,7,337,304,-10,-33,3.2,2566,Early/On-time,Friday,7,22
2024-07-05 23:00:00,EK,CDG,DXB,1614,1644,1704,1724,30,20,0.9,750,Moderate Delay,Friday,7,23
2024-07-06 00:00:00,BA,SIN,LAX,424,417,674,676,-7,2,2.5,2027,Early/On-time,Saturday,7,0
2024-07-06 01:00:00,BA,LHR,LAX,431,432,651,669,1,18,2.2,1798,Minor Delay,Saturday,7,1
2024-07-06 02:00:00,CX,SIN,CDG,652,632,842,813,-20,-29,1.9,1504,Early/On-time,Saturday,7,2
2024-07-06 03:00:00,SQ,HKG,FRA,1219,1243,1489,1514,24,25,2.7,2142,Moderate Delay,Saturday,7,3
2024-07-06 04:00:00,QF,NRT,JFK,1116,1141,1466,1501,25,35,3.5,2769,Moderate Delay,Saturday,7,4
2024-07-06 05:00:00,UA,FRA,LHR,356,356,546,541,0,-5,1.9,1541,Early/On-time,Saturday,7,5
2024-07-06 06:00:00,EK,HKG,SYD,310,341,540,577,31,37,2.3,1828,Moderate Delay,Saturday,7,6
2024-07-06 07:00:00,DL,LHR,LAX,2212,2192,2432,2412,-20,-20,2.2,1758,Early/On-time,Saturday,7,7
2024-07-06 08:00:00,KA,SYD,CDG,2024,2013,2424,2424,-11,0,4.0,3163,Early/On-time,Saturday,7,8
2024-07-06 09:00:00,SQ,CDG,CDG,2019,2023,2239,2231,4,-8,2.2,1742,Minor Delay,Saturday,7,9
2024-07-06 10:00:00,LH,SIN,DXB,524,504,624,593,-20,-31,1.0,765,Early/On-time,Saturday,7,10
2024-07-06 11:00:00,AA,LAX,DXB,2341,2321,2401,2383,-20,-18,0.6,500,Early/On-time,Saturday,7,11
2024-07-06 12:00:00,BA,NRT,NRT,1444,1444,1744,1744,0,0,3.0,2362,Early/On-time,Saturday,7,12
2024-07-06 13:00:00,SQ,DXB,LAX,2048,2078,2198,2228,30,30,1.5,1239,Moderate Delay,Saturday,7,13
2024-07-06 14:00:00,AA,HKG,JFK,1830,1878,2160,2213,48,53,3.3,2668,Moderate Delay,Saturday,7,14
2024-07-06 15:00:00,KA,DXB,LHR,552,546,632,617,-6,-15,0.8,668,Early/On-time,Saturday,7,15
2024-07-06 16:00:00,BA,SIN,LHR,1100,1131,1280,1298,31,18,1.8,1461,Moderate Delay,Saturday,7,16
2024-07-06 17:00:00,BA,SIN,SIN,1351,1380,1431,1455,29,24,0.8,669,Moderate Delay,Saturday,7,17
2024-07-06 18:00:00,UA,FRA,SIN,1715,1761,2015,2058,46,43,3.0,2434,Moderate Delay,Saturday,7,18
2024-07-06 19:00:00,SQ,SYD,NRT,1147,1147,1477,1475,0,-2,3.3,2648,Early/On-time,Saturday,7,19
2024-07-06 20:00:00,QF,SYD,SYD,2327,2307,2617,2609,-20,-8,2.9,2338,Early/On-time,Saturday,7,20
2024-07-06 21:00:00,CX,JFK,SIN,2320,2332,2430,2449,12,19,1.1,914,Minor Delay,Saturday,7,21
2024-07-06 22:00:00,CX,LAX,HKG,1429,1409,1589,1574,-20,-15,1.6,1254,Early/On-time,Saturday,7,22
2024-07-06 23:00:00,DL,LHR,NRT,1858,1847,2138,2129,-11,-9,2.8,2234,Early/On-time,Saturday,7,23
2024-07-07 00:00:00,LH,LHR,LHR,702,702,762,758,0,-4,0.6,500,Early/On-time,Sunday,7,0
2024-07-07 01:00:00,AA,SIN,LHR,833,833,1053,1045,0,-8,2.2,1758,Early/On-time,Sunday,7,1
2024-07-07 02:00:00,SQ,HKG,JFK,405,419,845,848,14,3,4.4,3516,Minor Delay,Sunday,7,2
2024-07-07 03:00:00,EK,CDG,CDG,442,473,672,697,31,25,2.3,1820,Moderate Delay,Sunday,7,3
2024-07-07 04:00:00,LH,LHR,HKG,528,527,588,587,-1,-1,0.6,511,Early/On-time,Sunday,7,4
2024-07-07 05:00:00,UA,LHR,SYD,2202,2223,2372,2382,21,10,1.7,1392,Moderate Delay,Sunday,7,5
2024-07-07 06:00:00,BA,HKG,DXB,257,267,427,438,10,11,1.7,1369,Minor Delay,Sunday,7,6
2024-07-07 07:00:00,QF,LAX,NRT,432,470,952,989,38,37,5.2,4140,Moderate Delay,Sunday,7,7
2024-07-07 08:00:00,SQ,NRT,SIN,10,14,469,470,4,1,4.6,3665,Minor Delay,Sunday,7,8
2024-07-07 09:00:00,LH,SYD,FRA,1044,1051,1384,1402,7,18,3.4,2730,Minor Delay,Sunday,7,9
2024-07-07 10:00:00,LH,FRA,JFK,2004,2003,2214,2189,-1,-25,2.1,1656,Early/On-time,Sunday,7,10
2024-07-07 11:00:00,QF,FRA,LHR,1949,1954,2349,2351,5,2,4.0,3200,Minor Delay,Sunday,7,11
2024-07-07 12:00:00,DL,FRA,FRA,31,18,141,105,-13,-36,1.1,866,Early/On-time,Sunday,7,12
2024-07-07 13:00:00,AA,HKG,NRT,646,630,1026,1012,-16,-14,3.8,3076,Early/On-time,Sunday,7,13
2024-07-07 14:00:00,AA,FRA,LAX,1417,1450,1787,1827,33,40,3.7,2927,Moderate Delay,Sunday,7,14
2024-07-07 15:00:00,LH,SIN,SYD,1646,1626,1876,1843,-20,-33,2.3,1848,Early/On-time,Sunday,7,15
2024-07-07 16:00:00,KA,JFK,LAX,719,719,1109,1097,0,-12,3.9,3139,Early/On-time,Sunday,7,16
2024-07-07 17:00:00,LH,HKG,NRT,151,191,341,365,40,24,1.9,1552,Moderate Delay,Sunday,7,17
2024-07-07 18:00:00,LH,HKG,LAX,1251,1251,1341,1341,0,0,0.9,734,Early/On-time,Sunday,7,18
2024-07-07 19:00:00,QF,SYD,SYD,1138,1172,1508,1539,34,31,3.7,2977,Moderate Delay,Sunday,7,19
2024-07-07 20:00:00,BA,FRA,CDG,448,441,688,679,-7,-9,2.4,1914,Early/On-time,Sunday,7,20
2024-07-07 21:00:00,QF,DXB,NRT,1239,1219,1569,1546,-20,-23,3.3,2601,Early/On-time,Sunday,7,21
2024-07-07 22:00:00,SQ,NRT,FRA,527,507,1007,978,-20,-29,4.8,3820,Early/On-time,Sunday,7,22
2024-07-07 23:00:00,LH,JFK,LAX,1412,1461,1572,1632,49,60,1.6,1277,Moderate Delay,Sunday,7,23
2024-07-08 00:00:00,AA,HKG,SYD,2225,2205,2455,2437,-20,-18,2.3,1856,Early/On-time,Monday,7,0
2024-07-08 01:00:00,EK,JFK,SIN,2115,2147,2565,2586,32,21,4.5,3569,Moderate Delay,Monday,7,1
2024-07-08 02:00:00,AA,HKG,DXB,2024,2005,2354,2328,-19,-26,3.3,2668,Early/On-time,Monday,7,2
2024-07-08 03:00:00,CX,LAX,SYD,2109,2158,2269,2310,49,41,1.6,1300,Moderate Delay,Monday,7,3
2024-07-08 04:00:00,DL,SYD,JFK,1028,1104,1158,1248,76,90,1.3,1044,Major Delay,Monday,7,4
2024-07-08 05:00:00,UA,SIN,DXB,345,325,525,512,-20,-13,1.8,1471,Early/On-time,Monday,7,5
2024-07-08 06:00:00,SQ,LAX,SIN,37,17,197,176,-20,-21,1.6,1261,Early/On-time,Monday,7,6
2024-07-08 07:00:00,SQ,CDG,HKG,1419,1452,1699,1749,33,50,2.8,2237,Moderate Delay,Monday,7,7
2024-07-08 08:00:00,DL,FRA,FRA,1153,1178,1413,1452,25,39,2.6,2078,Moderate Delay,Monday,7,8
2024-07-08 09:00:00,EK,CDG,LHR,825,858,1105,1136,33,31,2.8,2279,Moderate Delay,Monday,7,9
2024-07-08 10:00:00,UA,NRT,SIN,1031,1024,1171,1160,-7,-11,1.4,1159,Early/On-time,Monday,7,10
2024-07-08 11:00:00,BA,DXB,CDG,438,507,678,744,69,66,2.4,1929,Major Delay,Monday,7,11
2024-07-08 12:00:00,LH,SIN,DXB,2337,2350,2397,2401,13,4,0.6,500,Minor Delay,Monday,7,12
2024-07-08 13:00:00,UA,LAX,CDG,658,638,928,925,-20,-3,2.7,2145,Early/On-time,Monday,7,13
2024-07-08 14:00:00,EK,JFK,DXB,748,750,1148,1140,2,-8,4.0,3175,Minor Delay,Monday,7,14
2024-07-08 15:00:00,KA,JFK,JFK,52,32,122,110,-20,-12,0.7,575,Early/On-time,Monday,7,15
2024-07-08 16:00:00,CX,NRT,HKG,23,80,333,396,57,63,3.1,2483,Moderate Delay,Monday,7,16
2024-07-08 17:00:00,UA,HKG,LHR,230,221,400,388,-9,-12,1.7,1388,Early/On-time,Monday,7,17
2024-07-08 18:00:00,UA,JFK,JFK,739,763,1089,1131,24,42,3.5,2802,Moderate Delay,Monday,7,18
2024-07-08 19:00:00,CX,FRA,SIN,1011,1007,1281,1262,-4,-19,2.7,2158,Early/On-time,Monday,7,19
2024-07-08 20:00:00,LH,DXB,CDG,57,49,357,349,-8,-8,3.0,2404,Early/On-time,Monday,7,20
2024-07-08 21:00:00,UA,SYD,DXB,1356,1336,1616,1592,-20,-24,2.6,2064,Early/On-time,Monday,7,21
2024-07-08 22:00:00,CX,FRA,SIN,35,62,455,491,27,36,4.2,3328,Moderate Delay,Monday,7,22
2024-07-08 23:00:00,CX,DXB,SYD,509,557,799,850,48,51,2.9,2347,Moderate Delay,Monday,7,23
2024-07-09 00:00:00,CX,NRT,HKG,2005,1988,2165,2131,-17,-34,1.6,1294,Early/On-time,Tuesday,7,0
2024-07-09 01:00:00,QF,FRA,FRA,506,486,766,758,-20,-8,2.6,2098,Early/On-time,Tuesday,7,1
2024-07-09 02:00:00,EK,SYD,SYD,252,286,452,490,34,38,2.0,1631,Moderate Delay,Tuesday,7,2
2024-07-09 03:00:00,QF,SYD,CDG,930,910,1200,1170,-20,-30,2.7,2162,Early/On-time,Tuesday,7,3
2024-07-09 04:00:00,KA,LHR,HKG,1126,1172,1326,1369,46,43,2.0,1580,Moderate Delay,Tuesday,7,4
2024-07-09 05:00:00,BA,HKG,HKG,907,890,1077,1048,-17,-29,1.7,1323,Early/On-time,Tuesday,7,5
2024-07-09 06:00:00,QF,NRT,SIN,2102,2082,2372,2351,-20,-21,2.7,2199,Early/On-time,Tuesday,7,6
2024-07-09 07:00:00,QF,FRA,SYD,139,156,399,417,17,18,2.6,2055,Moderate Delay,Tuesday,7,7
2024-07-09 08:00:00,EK,SIN,SIN,2346,2326,2726,2703,-20,-23,3.8,3063,Early/On-time,Tuesday,7,8
2024-07-09 09:00:00,BA,SIN,SIN,2120,2109,2320,2305,-11,-15,2.0,1585,Early/On-time,Tuesday,7,9
2024-07-09 10:00:00,DL,NRT,SIN,1200,1220,1260,1264,20,4,0.6,500,Moderate Delay,Tuesday,7,10
2024-07-09 11:00:00,CX,FRA,CDG,1544,1524,1744,1727,-20,-17,2.0,1636,Early/On-time,Tuesday,7,11
2024-07-09 12:00:00,SQ,LAX,DXB,1253,1312,1313,1353,59,40,0.6,500,Moderate Delay,Tuesday,7,12
2024-07-09 13:00:00,BA,LAX,DXB,349,360,649,660,11,11,3.0,2415,Minor Delay,Tuesday,7,13
2024-07-09 14:00:00,KA,HKG,CDG,314,294,374,337,-20,-37,0.6,500,Early/On-time,Tuesday,7,14
2024-07-09 15:00:00,LH,FRA,LHR,1006,986,1136,1116,-20,-20,1.3,1011,Early/On-time,Tuesday,7,15
2024-07-09 16:00:00,KA,SYD,FRA,2214,2253,2414,2453,39,39,2.0,1637,Moderate Delay,Tuesday,7,16
2024-07-09 17:00:00,CX,JFK,JFK,1324,1352,1764,1796,28,32,4.4,3543,Moderate Delay,Tuesday,7,17
2024-07-09 18:00:00,BA,SIN,FRA,202,253,322,381,51,59,1.2,927,Moderate Delay,Tuesday,7,18
2024-07-09 19:00:00,KA,FRA,CDG,1829,1819,2079,2079,-10,0,2.5,2012,Early/On-time,Tuesday,7,19
2024-07-09 20:00:00,KA,FRA,LAX,2157,2175,2477,2479,18,2,3.2,2579,Moderate Delay,Tuesday,7,20
2024-07-09 21:00:00,DL,JFK,JFK,13,35,453,475,22,22,4.4,3484,Moderate Delay,Tuesday,7,21
2024-07-09 22:00:00,DL,JFK,LHR,451,481,801,851,30,50,3.5,2777,Moderate Delay,Tuesday,7,22
2024-07-09 23:00:00,BA,DXB,NRT,1603,1646,1993,2037,43,44,3.9,3093,Moderate Delay,Tuesday,7,23
2024-07-10 00:00:00,CX,LHR,JFK,35,24,395,376,-11,-19,3.6,2864,Early/On-time,Wednesday,7,0
2024-07-10 01:00:00,QF,HKG,HKG,1802,1808,1902,1908,6,6,1.0,790,Minor Delay,Wednesday,7,1
2024-07-10 02:00:00,AA,SIN,CDG,1804,1796,2094,2083,-8,-11,2.9,2359,Early/On-time,Wednesday,7,2
2024-07-10 03:00:00,UA,JFK,NRT,324,332,684,681,8,-3,3.6,2848,Minor Delay,Wednesday,7,3
2024-07-10 04:00:00,SQ,LAX,FRA,1830,1860,1960,1998,30,38,1.3,1043,Moderate Delay,Wednesday,7,4
2024-07-10 05:00:00,UA,NRT,NRT,510,490,690,675,-20,-15,1.8,1420,Early/On-time,Wednesday,7,5
2024-07-10 06:00:00,EK,LAX,CDG,1407,1450,1557,1587,43,30,1.5,1196,Moderate Delay,Wednesday,7,6
2024-07-10 07:00:00,DL,DXB,FRA,325,305,675,655,-20,-20,3.5,2772,Early/On-time,Wednesday,7,7
2024-07-10 08:00:00,BA,DXB,CDG,2301,2301,2541,2536,0,-5,2.4,1930,Early/On-time,Wednesday,7,8
2024-07-10 09:00:00,UA,JFK,SYD,27,74,237,268,47,31,2.1,1679,Moderate Delay,Wednesday,7,9
